area,coins,danmakus,episodes_aid,episodes_duration,favorites,media_id,name,season_id,style,views,years
美国,57.0,317.0,"OrderedDict([('P51 野马', '25571976'), ('B52 同温层堡垒', '25571976'), ('F16 战隼', '25571976')])","[50, 50, 50]",655.0,120112,空中勇士第四季,25179,"['军事', '科技']",20478.0,2014
英国,101.0,474.0,"OrderedDict([('What Makes Us Human', '9828757')])",[51],1163.0,74252,我们为何为人,20772,['科技'],20467.0,2013
英国,70.0,330.0,"OrderedDict([('Pearl Jam   珍珠果酱', '18327771'), ('Pulp   Pulp', '18327771'), ('Sting  -斯丁', '18327771'), ('George Michael  -乔治 迈克尔', '18327771'), ('Phil Collins   菲尔 柯林斯', '18327771'), ('U2   U2', '18327771'), ('Fleetwood Mac  -福利伍麦克合唱团', '18327771'), ('Billy Joel  -比尔 乔', '18327771'), ('Bryan Ferry  -布莱恩 费瑞', '18327771'), ('Beastie Boys  -野兽男孩', '18327771'), ('Red Hot Chilli Peppers  -红辣椒', '18327771'), ('Dire Straits  -恐怖海峡', '18327771'), ('Radiohead  -收音机头', '18327771'), ('Genesis  -Genesis', '18327771'), ('Blur  -污点乐队', '18327771'), ('Pet Shop Boys  -宠物店男孩', '18327771'), ('Eurythmics  -尤里斯米克斯乐队', '18327771'), ('Bon Jovi  -邦乔维乐队', '18327771')])","[21, 22, 22, 22, 22, 23, 22, 22, 22, 22, 22, 21, 22, 22, 22, 22, 22, 22]",1217.0,89932,摇滚传奇 第二季,24188,['人文'],20409.0,2013
英国,60.0,182.0,"OrderedDict([('', '9747476')])","[50, 50]",2048.0,20304,解剖之美,20304,"['人文', '历史', '神秘']",20330.0,2014
美国,107.0,372.0,"OrderedDict([('', '31267318')])",[88],1383.0,134092,与虎豹为邻,25698,"['动物', '自然']",20322.0,2018
美国,19.0,15.0,"OrderedDict([('黑天鹅', '20139793')])",[54],475.0,118192,黑天鹅,25102,['人文'],20274.0,2016
中国大陆,100.0,682.0,"OrderedDict([('金城兰州', '8900167')])","[40, 40, 40, 40]",877.0,35712,金城兰州,22606,"['人文', '历史']",20233.0,2016
俄罗斯,78.0,302.0,"OrderedDict([('东北虎', '24741818')])",[51],619.0,101012,东北虎,24540,"['动物', '自然']",20226.0,2018
日本,32.0,33.0,"OrderedDict([('A丰冈 B神奈川一日游', '30443273'), ('A广岛 B栃木温泉之旅', '30443273'), ('A福冈 B冲绳温泉之旅', '30443273'), ('A冲绳 B神奈川一日游', '30443273'), ('A秋田 B冲绳温泉之旅', '30443273'), ('A北海道 B山梨一日游', '30443273'), ('A长崎 B福井温泉之旅', '30443273'), ('A青森 B东京一日游', '30443273'), ('A长野 B福井温泉之旅', '30443273'), ('A香川 B千叶一日游', '30443273'), ('A新潟 B青森温泉之旅', '30443273'), ('A富山 B神奈川一日游', '30443273'), ('A山形 B青森温泉之旅', '30443273'), ('A和歌山 B东京一日游', '30443273'), ('A滋贺 B鹿儿岛温泉之旅', '30443273'), ('A爱媛 B熊本温泉之旅', '30443273'), ('A山口 B山梨一日游', '30443273'), ('A奈良 B神奈川·静冈一日游', '30443273'), ('A长崎 B福岛温泉之旅', '30443273'), ('A冲绳 B埼玉一日游', '30443273'), ('A鹿儿岛 B宫城温泉之旅', '30443273'), ('A北海道 B东京一日游', '30443273'), ('A青森 B福冈温泉之旅', '30443273'), ('A新澙 B千叶一日游', '30443273'), ('A山梨 B神奈川一日游', '30443273'), ('A鹿儿岛 B石川温泉之旅', '30443273'), ('A长野 B东京一日游', '30443273'), ('A京都 B大分温泉之旅', '30443273'), ('A三重 B长野一日游', '30443273'), ('A冲绳 B北海道温泉之旅', '30443273'), ('A石川 B东京一日游', '30443273'), ('A和歌山 B北海道温泉之旅', '30443273'), ('A鹿儿岛 B山梨一日游', '30443273'), ('A冲绳 B岐阜温泉之旅', '30443273'), ('A鸟取 B千叶一日游', '30443273'), ('A北海道 B岐阜温泉之旅', '30443273'), ('A青森 B神奈川一日游', '30443273'), ('A奈良 B长野温泉之旅', '30443273'), ('A北海道 B埼玉一日游', '30443273'), ('A新潟 B长野温泉之旅', '30443273'), ('A石川 B群马一日游', '30443273'), ('A熊本 B冈山温泉之旅', '30443273'), ('A岛根 B东京一日游', '30443273'), ('A静冈 B香川温泉之旅', '30443273'), ('A冲绳 B栃木一日游', '30443273'), ('A岐阜 B佐贺温泉之旅', '30443273'), ('A长崎 B神奈川一日游', '30443273'), ('A静冈 B福冈温泉之旅', '30443273'), ('A奈良 B千叶一日游', '30443273'), ('A青森 B鹿儿岛温泉之旅', '30443273'), ('A三重 B鹿儿岛温泉之旅', '30443273')])","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",371.0,3698229,旅行沙拉 第三季,26004,"['旅行', '探险', '美食']",20218.0,2015
法国,124.0,769.0,"OrderedDict([('鸡块的秘密', '23786533')])",[50],801.0,107052,鸡块的秘密,24756,"['美食', '科技']",20148.0,2014
英国,50.0,493.0,"OrderedDict([('1', '4778442'), ('2', '4778442'), ('3', '4778442'), ('4', '4778442'), ('5', '4778442')])","[43, 43, 43, 43, 43]",1530.0,14232,神秘雇佣兵,21833,"['社会', '军事']",20077.0,2016
美国,62.0,190.0,"OrderedDict([('大猩猩', '31521121'), ('猴子', '31521064'), ('企鹅', '31521181')])","[46, 46, 46]",1245.0,130712,动物爱美餐,25522,"['动物', '自然']",20057.0,2018
美国,47.0,35.0,"OrderedDict([('茱蒂丝家族', '30039971'), ('古鲁默西家族', '30039971'), ('小飞侠组合', '30039971'), ('艾普顿与布拉兹', '30039971'), ('麦吉尼斯家族', '30039971'), ('奇瑞与奥利弗', '30039971'), ('格里芬家族', '30039971'), ('道森家族', '30039971'), ('帕瑞斯家族', '30039971'), ('比金斯家族', '30039971'), ('本顿家族', '30039971'), ('决战之日', '30039971')])","[48, 48, 47, 47, 47, 47, 48, 48, 48, 48, 46, 47]",856.0,4310682,食为天 第四季,26087,"['美食', '人文']",20002.0,2018
中国大陆,95.0,281.0,"OrderedDict([('孩子王', '30027801'), ('辰辰的等待', '30029783'), ('一一交朋友', '30027759'), ('锡坤闯世界', '30028733'), ('窗边的小公主', '30030683'), ('舟舟的世界（上）', '30027713'), ('舟舟的世界（下）', '30028678')])","[29, 29, 29, 29, 29, 29, 30]",312.0,138812,成长的秘密,25791,['人文'],19945.0,2010
英国,77.0,552.0,"OrderedDict([('公民资格考试', '30036845'), ('移民和难民', '30036845'), ('移民中的成功人士', '30036845'), ('脱欧', '30036845')])","[22, 23, 23, 23]",1054.0,4310602,移民英国指南,26083,['人文'],19939.0,2015
其他,99.0,70.0,"OrderedDict([('', '37521733')])",[46],495.0,7742404,24小时人体奥秘,26396,"['科技', '探险', '人文']",19877.0,2018
英国,51.0,198.0,"OrderedDict([('Dogs - A Horizon Guide', '10990565')])",[52],1497.0,74552,认识狗狗,20817,"['动物', '萌宠']",19878.0,2012
英国,47.0,296.0,"OrderedDict([('债务', '24559472'), ('婚姻', '24559472'), ('贷款', '24559472')])","[58, 58, 58]",1625.0,108792,银行：关于生活与债务,24804,"['人文', '社会']",19874.0,2015
英国,171.0,1199.0,"OrderedDict([('Natural World A Wolf Called Storm', '11119401')])",[52],931.0,20433,自然世界：狼之风暴,20433,"['自然', '动物']",19816.0,2012
其他,26.0,128.0,"OrderedDict([('世界最佳运动员贝利', '4410994')])",[49],365.0,22872,世纪最佳运动员贝利,22064,"['人文', '运动']",19810.0,2016
英国,176.0,843.0,"OrderedDict([('01', '13436113')])",[52],1348.0,20620,自然世界：揭秘猫头鹰,20620,"['自然', '动物']",19749.0,2017
英国,53.0,778.0,"OrderedDict([('01', '11668882')])",[51],893.0,20537,同性恋的禁地,20537,['人文'],19698.0,2011
英国,42.0,174.0,"OrderedDict([('Horizon Do You Know What Time It Is SD', '9650302')])",[49],2684.0,74372,BBC 地平线系列：时间的真相,20800,"['人文', '宇宙', '科技']",19682.0,2008
新加坡,37.0,45.0,"OrderedDict([('烧伤', '28212076'), ('溺水', '28212076'), ('贩卖人口', '28212076'), ('虐待', '28212076'), ('感染', '28212076'), ('失踪', '28212076'), ('绑架', '28212076'), ('灾难', '28212076')])","[45, 46, 46, 46, 43, 46, 43, 46]",483.0,4314122,求生,26211,"['人文', '社会', '灾难', '罪案']",19673.0,2017
日本,69.0,888.0,"OrderedDict([('', '10494718')])","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",369.0,20189,荒野之谜第三季,20189,"['自然', '动物']",19626.0,2003
中国大陆,14.0,109.0,"OrderedDict([('', '16156464')])","[24, 24, 24]",390.0,74592,明妃传,21209,"['人文', '历史']",19603.0,2017
英国,42.0,67.0,"OrderedDict([('卡伦卡彭特', '23876511'), ('迈克尔哈钦斯', '23876511'), ('布莱特妮莫菲', '23876511')])","[42, 42, 43]",1029.0,108832,剖析死亡之谜 第二季,24807,"['人文', '神秘']",19580.0,2014
英国,67.0,247.0,"OrderedDict([('庄园生活', '23891534'), ('庄园危机', '23891534'), ('庄园未来', '23891534')])","[58, 58, 59]",1193.0,100452,查特沃茨,24515,"['旅行', '社会', '人文']",19580.0,2012
美国,40.0,203.0,"OrderedDict([('如何借东风', '18333062'), ('如何称为数球达人', '18333062'), ('如何发射火箭', '18333062'), ('如何不打碎鸡蛋', '18333062'), ('如何运送冰淇淋', '18333062'), ('最慢者胜出', '18333062'), ('如何阻止一杆进洞', '18333062'), ('如何运筹帷幄折飞机', '18333062'), ('如何临乐不乱', '18333062'), ('如何词重九鼎', '18333062'), ('如何玩转河内塔', '18333062'), ('如何说出最后的话', '18333062')])","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",1509.0,88452,屋内聪明人,24167,"['人文', '科技']",19575.0,2018
其他,131.0,116.0,"OrderedDict([('眨眼之间', '40246128'), ('隐藏的真相', '40246128')])","[50, 49]",418.0,15821426,看不见的宇宙 第一季,26606,"['科技', '宇宙']",19571.0,2019
中国大陆,24.0,196.0,"OrderedDict([('01', '6461450'), ('02', '6461450'), ('03', '6461450'), ('04', '6461450'), ('05', '6461450'), ('06', '6461450'), ('07', '6461450'), ('08', '6461450'), ('09', '6461450'), ('10', '6461450'), ('11', '6461450'), ('12', '6461450')])","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]",213.0,20975,刘伯承元帅,20975,"['历史', '军事']",19561.0,2012
澳大利亚,77.0,134.0,"OrderedDict([('恐龙漫步', '28271038')])",[43],280.0,141692,恐龙漫步,25875,"['自然', '历史', '动物']",19410.0,2013
英国,51.0,267.0,"OrderedDict([('马德里到直布罗陀', '13904305'), ('都灵到威尼斯', '13904305'), ('德累斯顿到基尔', '13904305'), ('哥本哈根到奥斯陆', '13904305'), ('布拉格到慕尼黑', '13904305'), ('波尔多到毕尔巴鄂', '13904305')])","[59, 59, 59, 59, 59, 59]",1171.0,20637,欧洲铁路之旅 第二季,20637,"['旅行', '人文', '社会']",19252.0,2013
中国大陆,98.0,1396.0,"OrderedDict([('', '6461835')])","[46, 45, 45]",302.0,20976,千年包公,20976,['历史'],19100.0,2016
法国,32.0,195.0,"OrderedDict([('', '31310046')])",[51],329.0,4739468,挑战丘吉尔,26334,"['人文', '历史']",19007.0,2012
中国大陆,18.0,53.0,"OrderedDict([('01', '15484282'), ('02', '15484282'), ('03', '15484282'), ('04', '15484282'), ('05', '15484282')])","[46, 46, 46, 46, 46]",1110.0,11552,外滩,21714,"['人文', '历史']",18995.0,2011
中国大陆,42.0,97.0,"OrderedDict([('1_梦幻之宫－阿房宫', '6450128'), ('2_消失的宫阙－大明宫', '6450128'), ('3_山水与历史的交响－桂林', '6450128'), ('4_家在山西－民居古韵（上下）', '6450128')])","[57, 69, 67, 76]",775.0,20949,中国文化遗产,20949,"['人文', '历史']",18986.0,2016
美国,77.0,254.0,"OrderedDict([('汽车', '28339048'), ('飞机', '28339048'), ('手机', '28339048'), ('摩天大楼', '28339048')])","[43, 43, 41, 43]",1114.0,122372,发明创世纪,25246,"['科技', '历史']",18973.0,2012
英国,28.0,175.0,"OrderedDict([('海选', '24568147'), ('挑战萌爪训练营', '24568147'), ('第一支广告', '24568147'), ('水上拍摄', '24568147'), ('四进三', '24568147'), ('决赛', '24568147')])","[51, 48, 49, 49, 49, 50]",629.0,113392,超级狗模大赛,24966,"['动物', '萌宠']",18970.0,2012
英国,73.0,350.0,"OrderedDict([('Depeche Mode  -赶时髦乐队', '18327576'), ('Simply Red  -Simply Red', '18327576'), ('GunsNRoses  -枪炮玫瑰', '18327576'), ('Nine Inch Nails  -九寸钉', '18327576'), ('Foo Fighters  -喷火战机', '18327576'), ('Muse  -缪斯乐队', '18327576'), ('The Smiths  -The Smith', '18327576'), ('Iron Maiden  -铁娘子', '18327576'), ('REM  -快转眼球乐队', '18327576'), ('New Order  -新秩序乐队', '18327576'), ('Abba 3-阿巴乐队', '18327576'), ('Black Sabbath  3-黑色安息日', '18327576'), ('Aerosmith  -史密斯飞船', '18327576')])","[22, 22, 20, 22, 22, 22, 22, 22, 21, 22, 44, 22, 22]",1147.0,89952,摇滚传奇 第三季,24189,['人文'],18970.0,2013
日本,41.0,266.0,"OrderedDict([('纹身 日本的图腾艺术', '11110037')])",[54],1133.0,20389,纹身 日本的图腾艺术,20389,['人文'],18952.0,2011
英国,93.0,230.0,"OrderedDict([('第一集', '4778009'), ('第二集', '4778009'), ('第三集', '4778009'), ('第四集', '4778009'), ('第五集', '4778009'), ('第六集', '4778009'), ('第七集', '4778009'), ('第八集', '4778009'), ('第九集', '4778009')])","[26, 26, 26, 26, 26, 26, 26, 26, 26]",1441.0,12912,鸟瞰世界,21772,"['自然', '人文']",18940.0,2010
英国,122.0,116.0,"OrderedDict([('01', '14887028')])",[81],1072.0,20663,密码破译者-现实版模仿游戏,20663,"['人文', '历史', '社会']",18895.0,2017
英国,23.0,213.0,"OrderedDict([('第一集', '4067104'), ('第二集', '4067104'), ('第三集', '4067104'), ('第四集', '4067104'), ('第五集', '4067104'), ('第六集', '4067104'), ('第七集', '4067104'), ('第八集', '4067104')])","[42, 42, 42, 42, 42, 42, 42, 42]",579.0,21610,变废为宝:军废品的神奇之旅,21610,"['军事', '社会']",18821.0,2015
其他,53.0,48.0,"OrderedDict([('纹身', '18122307'), ('涂鸦', '18122307'), ('嘻哈', '18122307'), ('调酒', '18122307'), ('寿司', '18122307'), ('运动鞋', '18122307'), ('动画', '18122307'), ('戏服', '18122307'), ('时尚', '18122307'), ('发型', '18122307'), ('甜点', '18122307'), ('歌舞秀', '18122307'), ('节日', '18122307')])","[20, 20, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",2877.0,91592,艺术百面 第一季,24237,['人文'],18818.0,2013
中国大陆,24.0,31.0,"OrderedDict([('周恩来的侄女（上）', '30121198'), ('周恩来的侄女（下）', '30121198'), ('抗日英雄佟麟阁的女儿', '30121198'), ('抗战中的1937年', '30121198'), ('朱德的儿媳妇', '30121198'), ('摄影师眼中的周总理', '30121198'), ('开国上将的爱情', '30121198'), ('抗战中的1942年', '30121198'), ('抗战中的1938年', '30121198'), ('分离八年的父女', '30121198'), ('我的父亲李公朴', '30121198'), ('女儿眼中的彭真', '30121198'), ('文胆剑心张治中', '30121198'), ('记录建党历程的人', '30121198'), ('战地往事邓蜀生', '30121198'), ('守护卢沟桥', '30121198'), ('乡土中国 费孝通', '30121198'), ('父亲印象赵学芬', '30121198'), ('孙中山在北京的足迹（上）', '30121198'), ('孙中山在北京的足迹（下）', '30121198')])","[27, 27, 29, 26, 29, 29, 29, 26, 26, 29, 29, 29, 29, 29, 29, 26, 29, 29, 29, 29]",276.0,136572,红色家族,25774,"['人文', '历史']",18798.0,2018
英国,91.0,378.0,"OrderedDict([('', '21939853')])",[47],1015.0,91052,圣诞大乐高,24219,['人文'],18716.0,2016
其他,73.0,76.0,"OrderedDict([('Catherine', '18237148'), ('Lorna and Keith', '18237148'), ('Louise', '18237148'), ('Muiris', '18237148'), ('Orla', '18237148'), ('Rose', '18237148')])","[24, 24, 24, 24, 24, 24]",658.0,127112,金钱与我,25413,['人文'],18716.0,2016
中国大陆,41.0,852.0,"OrderedDict([('我要找到你', '15483731'), ('我想有个家', '15483731'), ('走在红毯那一天', '15483731'), ('我要我们在一起', '15483731'), ('漂洋过海来看你', '15483731')])","[27, 27, 27, 27, 27]",717.0,12352,谈婚论嫁,21743,['社会'],18674.0,2016
新加坡,165.0,736.0,"OrderedDict([('', '28315211')])","[48, 46, 44, 45, 47, 45, 46, 45, 46, 47]",1119.0,4308782,寻便当,26014,"['人文', '旅行', '美食']",18656.0,2018
英国,38.0,154.0,"OrderedDict([('01', '11362521'), ('02', '11362521'), ('03', '11362521')])","[50, 49, 50]",597.0,20491,动物犯罪,20491,"['自然', '动物', '罪案']",18625.0,2005
英国,28.0,308.0,"OrderedDict([('', '11114166')])","[54, 55]",2872.0,20399,维京解密,20399,"['人文', '历史']",18611.0,2015
英国,38.0,174.0,"OrderedDict([('暖心萌宠', '24241813'), ('时尚萌宠', '24241813')])","[46, 46]",512.0,7481247,超级迷你动物 第二季,26388,"['动物', '萌宠']",18595.0,2018
美国,58.0,714.0,"OrderedDict([('第一集：世界上十大疯狂机场', '4066943'), ('第二集：世界上十大奇迹之桥', '4066943'), ('第三集：世界上十大极端铁路', '4066943'), ('第四集：世界上十大危险公路', '4066943'), ('第五集：世界上十大极致隧道', '4066943'), ('第六集：世界上十大水道之最', '4066943')])","[47, 47, 47, 47, 47, 47]",385.0,21599,世界之最,21599,"['探险', '社会']",18571.0,2015
美国,49.0,141.0,"OrderedDict([('', '30122067')])","[39, 40, 40, 40, 40, 40, 40, 40]",865.0,4308842,丽萨·林的新闻调查 第一季,26016,"['人文', '社会']",18562.0,2014
中国大陆,110.0,133.0,"OrderedDict([('林巧稚 上集', '20252834'), ('林巧稚 下集', '20252834'), ('冰心 上集', '20252834'), ('冰心 下集', '20252834'), ('蔡元培 上集', '20252834'), ('蔡元培 下集', '20252834'), ('常书鸿 上集', '20252834'), ('常书鸿 下集', '20252834'), ('陈省身 上集', '20252834'), ('陈省身 下集', '20252834'), ('陈寅恪 上集', '20252834'), ('陈寅恪 下集', '20252834'), ('傅雷 上集', '20252834'), ('傅雷 下集', '20252834'), ('梁思成 上集', '20252834'), ('梁思成 中集', '20252834'), ('梁思成 下集', '20252834'), ('徐悲鸿', '20252834'), ('张元济 上集', '20252834'), ('张元济 下集', '20252834'), ('邓稼先 上集', '20252834'), ('邓稼先 下集', '20252834'), ('范长江 上集', '20252834'), ('范长江 中集', '20252834'), ('范长江 下集', '20252834'), ('丰子恺 上集', '20252834'), ('丰子恺 下集', '20252834'), ('冯友兰 上集', '20252834'), ('冯友兰 下集', '20252834'), ('盖叫天 上集', '20252834'), ('盖叫天 下集', '20252834'), ('顾准', '20252834'), ('贺绿汀 上集', '20252834'), ('贺绿汀 中集', '20252834'), ('贺绿汀 下集', '20252834'), ('华罗庚 上集', '20252834'), ('华罗庚 下集', '20252834'), ('黄炎培', '20252834'), ('黄佐临', '20252834'), ('焦菊隐 上集', '20252834'), ('焦菊隐 下集', '20252834'), ('老舍 上集', '20252834'), ('老舍 中集', '20252834'), ('老舍 下集', '20252834'), ('黎锦晖 上集', '20252834'), ('黎锦晖 下集', '20252834'), ('李国豪 上集', '20252834'), ('李济 上集', '20252834'), ('李济 中集', '20252834'), ('李济 下集', '20252834'), ('梁从诫', '20252834'), ('梁漱溟', '20252834'), ('林风眠 上集', '20252834'), ('林风眠 下集', '20252834'), ('林语堂 上集', '20252834'), ('林语堂 下集', '20252834'), ('卢鹤绂', '20252834'), ('陆俨少', '20252834'), ('马相伯', '20252834'), ('马一浮 上集', '20252834'), ('马一浮 下集', '20252834'), ('马寅初 上集', '20252834'), ('马寅初 下集', '20252834'), ('梅贻琦', '20252834'), ('穆旦 上集', '20252834'), ('穆旦 下集', '20252834'), ('倪征燠 上集', '20252834'), ('倪征燠 下集', '20252834'), ('潘光旦 上集', '20252834'), ('潘光旦 下集', '20252834'), ('潘天寿 上集', '20252834'), ('潘天寿 下集', '20252834'), ('齐白石', '20252834'), ('钱钟书', '20252834'), ('荣独山', '20252834'), ('沈从文 上集', '20252834'), ('沈从文 下集', '20252834'), ('沈尹默 上集', '20252834'), ('沈尹默 下集', '20252834'), ('谭其骧 上集', '20252834'), ('谭其骧 下集', '20252834'), ('陶行知 上集', '20252834'), ('陶行知 下集', '20252834'), ('童第周', '20252834'), ('万籁鸣', '20252834'), ('王力', '20252834'), ('王洛宾', '20252834'), ('王淑贞', '20252834'), ('闻一多', '20252834'), ('吴昌硕 上集', '20252834'), ('吴昌硕 下集', '20252834'), ('吴湖帆 上集', '20252834'), ('吴湖帆 下集', '20252834'), ('吴健雄', '20252834'), ('吴贻芳', '20252834'), ('萧红 上集', '20252834'), ('萧红 下集', '20252834'), ('谢希德 上集', '20252834'), ('谢希德 下集', '20252834'), ('严复', '20252834'), ('颜福庆 上集', '20252834'), ('颜福庆 下集', '20252834'), ('叶企孙 上集', '20252834'), ('叶企孙 下集', '20252834'), ('叶圣陶', '20252834'), ('郁达夫 上集', '20252834'), ('郁达夫 下集', '20252834'), ('詹天佑 上集', '20252834'), ('詹天佑 下集', '20252834'), ('张伯苓', '20252834'), ('张充仁 上集', '20252834'), ('张充仁 下集', '20252834'), ('张大千 上集', '20252834'), ('张大千 下集', '20252834'), ('赵超构', '20252834'), ('赵丹', '20252834'), ('赵家璧', '20252834'), ('周信芳', '20252834'), ('周予同 上集', '20252834'), ('周予同 下集', '20252834'), ('朱维铮 上集', '20252834'), ('朱维铮 下集', '20252834'), ('朱自清 上集', '20252834'), ('朱自清 中集', '20252834'), ('朱自清 下集', '20252834'), ('竺可桢 上集', '20252834'), ('竺可桢 下集', '20252834')])","[24, 24, 51, 51, 27, 27, 27, 26, 27, 27, 27, 27, 27, 27, 27, 27, 27, 24, 24, 27, 27, 27, 24, 24, 24, 24, 24, 27, 27, 24, 24, 24, 24, 48, 24, 24, 24, 27, 27, 26, 27, 24, 24, 24, 24, 24, 24, 27, 27, 24, 24, 27, 27, 27, 48, 24, 24, 24, 24, 23, 24, 24, 24, 27, 27, 27, 26, 26, 27, 24, 24, 27, 27, 27, 27, 24, 24, 24, 24, 25, 25, 48, 27, 27, 24, 24, 24, 24, 27, 27, 27, 46, 50, 50, 24, 24, 24, 24, 24, 24, 24, 24, 24, 50, 27, 24, 24, 24, 24, 24, 24, 24, 24, 24, 27, 27, 24, 24, 24, 24, 24, 24, 27, 27, 27, 24, 24, 24, 24, 24, 24, 24, 24, 24, 51, 51, 24, 24, 51, 51, 24, 24, 24, 27, 27]",698.0,18720092,大师,26686,"['历史', '人文']",18580.0,2008
其他,92.0,120.0,"OrderedDict([('', '25600586')])","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]",1441.0,114132,萌宠使命,24989,"['动物', '萌宠']",18553.0,2018
英国,111.0,197.0,"OrderedDict([('', '31314195')])","[58, 59, 58, 59, 58, 58, 58, 58]",656.0,136512,收藏狂人,25773,"['人文', '社会']",18497.0,2015
英国,119.0,79.0,"OrderedDict([('基辅到敖德萨', '40127417'), ('巴统到巴库', '40127417'), ('阿姆利则到西姆拉', '40127417'), ('焦特布尔到德里', '40127417'), ('迈索到钦奈', '40127417'), ('勒克瑙到加尔各答', '40127417')])","[59, 59, 58, 58, 58, 59]",117.0,18044214,欧亚铁路之旅 第六季,26644,"['人文', '旅行']",18465.0,2018
其他,83.0,273.0,"OrderedDict([('追踪人性之恶', '20699867')])",[52],700.0,120032,追踪人性之恶,25175,['人文'],18471.0,2012
其他,70.0,294.0,"OrderedDict([('五感', '20143381'), ('极限', '20143381'), ('军备竞赛', '20143381')])","[53, 53, 53]",767.0,120572,自然中的天才,25202,"['自然', '动物']",18420.0,2012
英国,31.0,547.0,"OrderedDict([('01', '11663494'), ('02', '11663494')])","[50, 51]",767.0,20520,驾车游俄罗斯,20520,"['旅行', '人文', '社会']",18417.0,2014
其他,59.0,51.0,"OrderedDict([('纳粹宝藏的秘密', '20143682')])",[49],467.0,120852,纳粹宝藏的秘密,25216,"['人文', '历史']",18410.0,2015
中国大陆,175.0,578.0,"OrderedDict([('', '9278953')])","[39, 39, 39]",211.0,37052,汉水安康,22665,['人文'],18393.0,2017
英国,51.0,131.0,"OrderedDict([('维也纳', '23230289'), ('巴黎', '23230289'), ('哥本哈根', '23230289'), ('莫斯科', '23230289'), ('塞维利亚', '23230289'), ('威尼斯', '23230289'), ('迪拜', '23230289'), ('柏林', '23230289')])","[23, 23, 23, 23, 23, 23, 23, 23]",1317.0,97132,旅人 第二季,24409,"['旅行', '人文']",18315.0,2016
中国大陆,22.0,42.0,"OrderedDict([('', '15711079')])","[24, 24]",418.0,74872,不容淡忘的伤痛历史,21194,"['军事', '历史']",18295.0,2017
美国,28.0,366.0,"OrderedDict([('月球之旅', '4951007')])",[54],355.0,11212,月球之旅,21698,"['人文', '科技', '宇宙']",18257.0,2005
其他,165.0,171.0,"OrderedDict([('秋', '40335141'), ('冬', '40335141'), ('春', '40335141'), ('夏', '40335141')])","[47, 47, 46, 47]",431.0,15557053,四季森林,26592,"['自然', '旅行']",18130.0,2017
日本,39.0,155.0,"OrderedDict([('01', '14244551'), ('02', '14244551'), ('03', '14244551'), ('04', '14244551'), ('05', '14244551'), ('06', '14244551'), ('07', '14244551'), ('08', '14244551'), ('09', '14244551'), ('10', '14244551'), ('11', '14244551'), ('12', '14244551'), ('13', '14244551'), ('14', '14244551'), ('15', '14244551'), ('16', '14244551'), ('17', '14244551'), ('18', '14244551'), ('19', '14244551'), ('20', '14244551'), ('21', '14244551'), ('22', '14244551'), ('23', '14244551'), ('24', '14244551'), ('25', '14244551'), ('26', '14244551'), ('27', '14244551'), ('28', '14244551'), ('29', '14244551'), ('30', '14244551'), ('31', '14244551'), ('32', '14244551'), ('33', '14244551'), ('34', '14244551'), ('35', '14244551'), ('36', '14244551'), ('37', '14244551'), ('38', '14244551'), ('39', '14244551'), ('40', '14244551'), ('41', '14244551'), ('42', '14244551'), ('43', '14244551'), ('44', '14244551'), ('45', '14244551'), ('46', '14244551'), ('47', '14244551'), ('48', '14244551'), ('49', '14244551'), ('50', '14244551'), ('51', '14244551'), ('52', '14244551')])","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",842.0,20665,旅行色拉,20665,"['旅行', '美食', '社会']",18112.0,2017
法国,87.0,381.0,"OrderedDict([('', '37521939')])",[52],224.0,17147920,昆虫拯救,26635,"['自然', '动物', '科技']",18132.0,2016
美国,27.0,73.0,"OrderedDict([('', '16796242')])",[45],543.0,92512,1968：时代分水岭,24276,"['历史', '人文']",18075.0,2006
英国,191.0,349.0,"OrderedDict([('小绵羊&小犀牛', '39895729'), ('法国斗牛犬&红毛猩猩', '39895729'), ('小奶牛&小鳄鱼', '39895729'), ('小羊驼&小豚鼠', '39895729'), ('小猪&小仓鸮', '39895729'), ('小马驹&小狮子', '39895729')])","[21, 21, 21, 21, 21, 21]",106.0,21707038,动物出生的奇妙过程,26755,"['自然', '动物', '社会']",18016.0,2015
法国,34.0,167.0,"OrderedDict([('', '21619422')])",[51],1381.0,87812,巧克力黑金,24138,"['美食', '人文']",17978.0,2018
